"id","title","short_title","api_uri","first_name","last_name","date_of_birth","gender","party","twitter_account","facebook_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","in_office","dw_nominate","seniority","next_election","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct","middle_name","youtube_account","leadership_role","suffix","cook_pvi","vacate","successor","non_voting"
"L000585","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000585.json","Darin","LaHood","1968-07-05","M","R","RepLaHood","replahood",412674,70020,128760,21562,"N00037031","/m/0gg7rcy","H6IL18088","https://lahood.house.gov",NA,TRUE,0.465,8,2022,493,4,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:il/cd:18","1424 Longworth House Office Building","202-225-6201","IL","18",FALSE,1718,0.81,97.93,1.86,"M.",NA,NA,NA,NA,0,0,0
"L000578","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000578.json","Doug","LaMalfa","1960-07-02","M","R","RepLaMalfa","RepLaMalfa",412510,68493,29713,21302,"N00033987","/m/0288tnx","H2CA02142","https://lamalfa.house.gov","https://lamalfa.house.gov/rss.xml",TRUE,0.532,10,2022,493,27,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:ca/cd:1","408 Cannon House Office Building","202-225-3076","CA","1",FALSE,601,5.48,94.58,5.21,NA,"RepLaMalfa",NA,NA,NA,0,0,0
"L000588","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000588.json","Conor","Lamb","1984-06-27","M","D","RepConorLamb","RepConorLamb",412744,NA,177656,21756,"N00041870","/g/11gdj36kt1","H8PA18181","https://lamb.house.gov","https://lamb.house.gov/rss.xml",TRUE,-0.134,6,2022,493,2,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:pa/cd:17","1224 Longworth House Office Building","202-225-2301","PA","17",FALSE,4217,0.41,96.93,2.86,NA,NA,"",NA,NA,0,0,0
"L000564","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000564.json","Doug","Lamborn","1954-05-24","M","R","RepDLamborn","CongressmanDougLamborn",412191,1022846,2698,20704,"N00028133","/m/0fsgdd","H6CO05159","https://lamborn.house.gov",NA,TRUE,0.675,16,2022,493,14,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:co/cd:5","2371 Rayburn House Office Building","202-225-4422","CO","5",FALSE,805,2.84,95.57,4.22,NA,"CongressmanLamborn",NA,NA,NA,0,0,0
"L000559","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000559.json","Jim","Langevin","1964-04-22","M","D","JimLangevin","CongressmanJimLangevin",400230,86608,55787,20136,"N00009724","/m/02tvqy","H0RI02139","https://langevin.house.gov","https://langevin.house.gov/rss.xml",TRUE,-0.375,22,2022,493,1,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:ri/cd:2","2077 Rayburn House Office Building","202-225-2735","RI","2",FALSE,4402,0.2,98.16,1.63,NA,"jimlangevin","",NA,NA,0,0,0
"L000560","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000560.json","Rick","Larsen","1965-06-15","M","D","RepRickLarsen","RepRickLarsen",400232,86610,56231,20145,"N00009759","/m/025953","H0WA02080","https://larsen.house.gov",NA,TRUE,-0.365,22,2022,493,20,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:wa/cd:2","2163 Rayburn House Office Building","202-225-2605","WA","2",FALSE,5302,4.06,98.73,1.06,NA,"congressmanlarsen",NA,NA,NA,0,0,0
"L000557","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000557.json","John","Larson","1948-07-22","M","D","RepJohnLarson","RepJohnLarson",400233,36596,17188,29908,"N00000575","/m/024zl9","H8CT01046","https://larson.house.gov","https://larson.house.gov/rss.xml",TRUE,-0.397,24,2022,493,8,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:ct/cd:1","1501 Longworth House Office Building","202-225-2265","CT","1",FALSE,901,1.62,98.96,0.83,"B.","RepJohnLarson",NA,NA,NA,0,0,0
"L000566","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000566.json","Robert","Latta","1956-04-18","M","R","BobLatta","boblatta",412256,1028071,9926,20755,"N00012233","/m/02z6_j1","H8OH05036","https://latta.house.gov","https://latta.house.gov/news/rss.aspx",TRUE,0.515,16,2022,493,0,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:oh/cd:5","2467 Rayburn House Office Building","202-225-6405","OH","5",FALSE,3905,0,98.77,1.03,"E.","CongressmanBobLatta",NA,NA,NA,0,0,0
"L000266","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000266.json","Jake","LaTurner","1988-02-17","M","R","RepLaTurner",NA,456824,NA,NA,NA,NA,"/m/0w32xrn","H0KS02188","https://laturner.house.gov/",NA,TRUE,NA,2,2022,493,4,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:ks/cd:2","1630 Longworth House Office Building","202-225-6601","KS","2",FALSE,2002,0.81,98.34,1.45,NA,NA,NA,NA,NA,0,0,0
"L000581","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000581.json","Brenda","Lawrence","1954-10-18","F","D","RepLawrence","395759603917487",412638,79924,78851,21530,"N00034068","/m/02w_vhg","H2MI14111","https://lawrence.house.gov","https://lawrence.house.gov/rss.xml",TRUE,-0.446,8,2022,493,4,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:mi/cd:14","2463 Rayburn House Office Building","202-225-5802","MI","14",FALSE,2614,0.81,98.36,1.44,NA,NA,"",NA,NA,0,0,0
"L000586","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000586.json","Al","Lawson","1948-09-23","M","D","RepAlLawsonJr","RepAlLawsonJr",412693,90480,24263,21732,"N00030642","/m/03cg0sv","H0FL02086","https://lawson.house.gov",NA,TRUE,-0.259,6,2022,493,3,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:fl/cd:5","2437 Rayburn House Office Building","202-225-0123","FL","5",FALSE,1205,0.61,98.36,1.43,NA,NA,NA,NA,NA,0,0,0
"L000551","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000551.json","Barbara","Lee","1946-07-16","F","D","RepBarbaraLee","RepBarbaraLee",400237,54579,8315,29778,"N00008046","/m/024sjy","H8CA09060","https://lee.house.gov",NA,TRUE,-0.681,26,2022,493,7,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:ca/cd:13","2470 Rayburn House Office Building","202-225-2661","CA","13",FALSE,613,1.42,98.35,1.45,NA,"RepLee",NA,NA,NA,0,0,0
"L000590","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000590.json","Susie","Lee","1966-11-07","F","D","RepSusieLee",NA,412802,NA,169344,NA,"N00037247","/g/11gtdntn1_","H6NV04020","https://susielee.house.gov",NA,TRUE,NA,4,2022,493,5,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:nv/cd:3","365 Cannon House Office Building","202-225-3252","NV","3",FALSE,3203,1.01,95.88,3.91,NA,NA,NA,NA,NA,0,0,0
"L000589","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000589.json","Debbie","Lesko","1958-11-14","F","R","RepDLesko","RepDebbieLesko",412745,NA,106483,21757,"N00042056","/m/0zwmkgq","H8AZ08158","https://lesko.house.gov",NA,TRUE,0.597,6,2022,493,76,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:az/cd:8","1214 Longworth House Office Building","202-225-4576","AZ","8",FALSE,408,15.42,95.63,4.13,NA,NA,NA,NA,NA,0,0,0
"L000595","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000595.json","Julia","Letlow","1981-03-16","F","R","repjulialetlow",NA,456859,NA,NA,NA,NA,NA,"H2LA05126","https://letlow.house.gov/","",TRUE,NA,2,2022,395,2,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:la/cd:5",NA,NA,"LA","5",FALSE,2205,0.51,97.68,2.32,NA,NA,NA,NA,"R+15",0,1,0
"L000593","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000593.json","Mike","Levin","1978-10-28","M","D","RepMikeLevin",NA,412760,NA,179416,NA,"N00040667","/g/11gjhfrvyp","H8CA49058","https://mikelevin.house.gov",NA,TRUE,NA,4,2022,493,0,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:ca/cd:49","1030 Longworth House Office Building","202-225-3906","CA","49",FALSE,649,0,98.37,1.43,NA,NA,NA,NA,NA,0,0,0
"L000592","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000592.json","Andy","Levin","1960-08-01","M","D","RepAndyLevin",NA,412785,NA,66287,NA,"N00042149","/g/11gt53dw2h","H8MI09118","https://andylevin.house.gov",NA,TRUE,NA,4,2022,493,2,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:mi/cd:9","312 Cannon House Office Building","202-225-4961","MI","9",FALSE,2609,0.41,98.16,1.64,NA,NA,NA,NA,NA,0,0,0
"L000582","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000582.json","Ted","Lieu","1969-03-29","M","D","RepTedLieu","RepTedLieu",412616,28076,1516,21507,"N00035825","/m/0f3y2w","H4CA33119","https://lieu.house.gov","https://lieu.house.gov/rss.xml",TRUE,-0.374,8,2022,493,6,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:ca/cd:33","403 Cannon House Office Building","202-225-3976","CA","33",FALSE,633,1.22,98.76,1.03,NA,NA,NA,NA,NA,0,0,0
"L000397","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000397.json","Zoe","Lofgren","1947-12-21","F","D","RepZoeLofgren","zoelofgren",400245,36520,21899,29504,"N00007479","/m/024t94","H4CA16049","https://lofgren.house.gov","https://lofgren.house.gov/rss.xml",TRUE,-0.402,28,2022,493,8,3,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:ca/cd:19","1401 Longworth House Office Building","202-225-3072","CA","19",FALSE,619,1.62,98.14,1.66,NA,"RepZoeLofgren",NA,NA,NA,0,0,0
"L000576","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000576.json","Billy","Long","1955-08-11","M","R","USRepLong","Rep.Billy.Long",412445,61880,123401,21150,"N00030676","/m/0ds17_9","H0MO07113","https://long.house.gov",NA,TRUE,0.544,12,2022,493,8,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:mo/cd:7","2454 Rayburn House Office Building","202-225-6536","MO","7",FALSE,2907,1.62,97.29,2.51,NA,"MOdistrict7","",NA,NA,0,0,0
"L000583","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000583.json","Barry","Loudermilk","1963-12-22","M","R","RepLoudermilk","reploudermilk",412624,76165,31618,21515,"N00035347","/m/0wqdmcm","H4GA11061","https://loudermilk.house.gov",NA,TRUE,0.687,8,2022,493,36,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:ga/cd:11","2133 Rayburn House Office Building","202-225-2931","GA","11",FALSE,1311,7.3,93.13,6.65,NA,NA,NA,NA,NA,0,0,0
"L000579","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000579.json","Alan","Lowenthal","1941-03-08","M","D","RepLowenthal","RepLowenthal",412521,93815,16469,21313,"N00033274","/m/027jz0m","H2CA00104","https://lowenthal.house.gov",NA,TRUE,-0.449,10,2022,493,5,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:ca/cd:47","108 Cannon House Office Building","202-225-7924","CA","47",FALSE,647,1.01,98.15,1.65,NA,"RepLowenthal","",NA,NA,0,0,0
"L000491","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000491.json","Frank","Lucas","1960-01-06","M","R","RepFrankLucas","RepFrankLucas",400247,35692,27032,29393,"N00005559","/m/033tnk","H4OK06056","https://lucas.house.gov","https://lucas.house.gov/rss.xml",TRUE,0.364,30,2022,493,5,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:ok/cd:3","2405 Rayburn House Office Building","202-225-5565","OK","3",FALSE,4003,1.01,97.72,2.07,"D.","RepFrankLucas",NA,NA,NA,0,0,0
"L000569","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000569.json","Blaine","Luetkemeyer","1952-05-07","M","R","RepBlaine","BlaineLuetkemeyer",412292,1031348,20400,20926,"N00030026","/m/04ycpq1","H8MO09153","https://luetkemeyer.house.gov","https://luetkemeyer.house.gov/news/rss.aspx",TRUE,0.442,14,2022,493,17,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:mo/cd:3","2230 Rayburn House Office Building","202-225-2956","MO","3",FALSE,2903,3.45,96.18,3.61,NA,"BLuetkemeyer",NA,NA,NA,0,0,0
"L000591","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000591.json","Elaine","Luria","1975-08-15","F","D","RepElaineLuria",NA,412830,NA,179677,NA,"N00042293","/g/11gtd16xvy","H8VA02111","https://luria.house.gov",NA,TRUE,NA,4,2022,493,2,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:va/cd:2","412 Cannon House Office Building","202-225-4215","VA","2",FALSE,5102,0.41,96.11,3.68,NA,NA,NA,NA,NA,0,0,0
"L000562","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000562.json","Stephen","Lynch","1955-03-31","M","D","RepStephenLynch","repstephenlynch",400249,1000222,4844,20119,"N00013855","/m/028vsz","H2MA09072","https://lynch.house.gov",NA,TRUE,-0.35,22,2022,493,3,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:ma/cd:8","2109 Rayburn House Office Building","202-225-8273","MA","8",FALSE,2508,0.61,98.36,1.43,"F.","RepLynch",NA,NA,NA,0,0,0
"M000194","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000194.json","Nancy","Mace","1977-12-04","F","R","RepNancyMace",NA,456843,NA,NA,NA,NA,"/m/048nls","H0SC01394","https://mace.house.gov/",NA,TRUE,NA,2,2022,493,2,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:sc/cd:1","212 Cannon House Office Building","202-225-3176","SC","1",FALSE,4501,0.41,91.34,8.45,NA,NA,NA,NA,NA,0,0,0
"M001203","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001203.json","Tom","Malinowski","1965-09-23","M","D","RepMalinowski",NA,412798,NA,179645,NA,"N00041843","/g/11cmhw_v1s","H8NJ07223","https://malinowski.house.gov",NA,TRUE,NA,4,2022,493,5,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:nj/cd:7","1318 Longworth House Office Building","202-225-5361","NJ","7",FALSE,3407,1.01,97.33,2.47,NA,NA,NA,NA,NA,0,0,0
"M000317","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000317.json","Nicole","Malliotakis","1980-11-11","F","R","RepMalliotakis",NA,456837,NA,NA,NA,NA,"/m/0g5817m","H0NY11078","https://malliotakis.house.gov/",NA,TRUE,NA,2,2022,493,3,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:ny/cd:11","417 Cannon House Office Building","202-225-3371","NY","11",FALSE,3611,0.61,92.36,7.44,NA,NA,NA,NA,NA,0,0,0
"M001185","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001185.json","Sean","Maloney","1966-07-30","M","D","RepSeanMaloney","RepSeanMaloney",412562,79760,139760,21344,"N00034277","/m/0b697g","H2NY22139","https://seanmaloney.house.gov","https://seanmaloney.house.gov/rss.xml",TRUE,-0.238,10,2022,493,6,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:ny/cd:18","464 Cannon House Office Building","202-225-5441","NY","18",FALSE,3618,1.22,98.77,1.03,"Patrick",NA,NA,NA,NA,0,0,0
"M000087","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000087.json","Carolyn","Maloney","1946-02-19","F","D","RepMaloney","RepCarolynMaloney",400251,26162,26978,29379,"N00000078","/m/03txd5","H2NY14037","https://maloney.house.gov","https://maloney.house.gov/rss.xml",TRUE,-0.387,30,2022,493,4,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:ny/cd:12","2308 Rayburn House Office Building","202-225-7944","NY","12",FALSE,3612,0.81,98.56,1.23,"B.","carolynbmaloney",NA,NA,NA,0,0,0
"M000871","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000871.json","Tracey","Mann","1976-12-17","M","R","RepMann",NA,456823,NA,NA,NA,NA,"/g/11hcbb5b38","H0KS01123","https://mann.house.gov/",NA,TRUE,NA,2,2022,493,0,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:ks/cd:1","522 Cannon House Office Building","202-225-2715","KS","1",FALSE,2001,0,95.48,4.31,NA,NA,NA,NA,NA,0,0,0
"M001135","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001135.json","Kathy","Manning","1956-12-03","F","D","RepKManning",NA,456832,NA,NA,NA,NA,"/g/11dxpjz93v","H8NC13067","https://manning.house.gov/",NA,TRUE,NA,2,2022,493,3,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:nc/cd:6","415 Cannon House Office Building","202-225-3065","NC","6",FALSE,3706,0.61,98.16,1.64,NA,NA,NA,NA,NA,0,0,0
"M001184","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001184.json","Thomas","Massie","1971-01-13","M","R","RepThomasMassie","RepThomasMassie",412503,79951,132068,31102,"N00034041","/m/0h_cb6v","H2KY04121","https://massie.house.gov",NA,TRUE,0.679,12,2022,493,12,1,"2022-02-28 07:30:28 -0500","ocd-division/country:us/state:ky/cd:4","2453 Rayburn House Office Building","202-225-3465","KY","4",FALSE,2104,2.43,69.39,30.4,NA,"repthomasmassie",NA,NA,NA,0,0,0
"M001199","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001199.json","Brian","Mast","1980-07-10","M","R","repbrianmast","repbrianmast",412698,104540,166245,21735,"N00037269","/g/11cs5xxx_f","H6FL18097","https://mast.house.gov",NA,TRUE,0.455,6,2022,493,17,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:fl/cd:18","2182 Rayburn House Office Building","202-225-3026","FL","18",FALSE,1218,3.45,90.64,9.15,NA,"repbrianmast",NA,NA,NA,0,0,0
"M001163","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001163.json","Doris","Matsui","1944-09-25","F","D","DorisMatsui","doris.matsui",400663,26602,28593,20538,"N00027459","/m/059hdf","H6CA05195","https://matsui.house.gov",NA,TRUE,-0.435,18,2022,493,9,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:ca/cd:6","2311 Rayburn House Office Building","202-225-7163","CA","6",FALSE,606,1.83,98.96,0.83,NA,"RepDorisMatsui",NA,NA,NA,0,0,0
"M001208","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001208.json","Lucy","McBath","1960-06-01","F","D","replucymcbath",NA,412769,NA,178538,NA,"N00042813","/g/11f647_0gj","H8GA06393","https://mcbath.house.gov",NA,TRUE,NA,4,2022,493,2,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:ga/cd:6","1513 Longworth House Office Building","202-225-4501","GA","6",FALSE,1306,0.41,97.55,2.25,NA,NA,NA,NA,NA,0,0,0
"M001165","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001165.json","Kevin","McCarthy","1965-01-26","M","R","GOPLeader","CongressmanKevinMcCarthy",412190,85231,28918,20703,"N00028152","/m/074qxm","H6CA22125","https://kevinmccarthy.house.gov","https://kevinmccarthy.house.gov/rss.xml",TRUE,0.455,16,2022,493,2,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:ca/cd:23","2468 Rayburn House Office Building","202-225-2915","CA","23",FALSE,623,0.41,97.53,2.26,NA,"repkevinmccarthy","House Minority Leader",NA,NA,0,0,0
"M001157","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001157.json","Michael","McCaul","1962-01-14","M","R","RepMcCaul","michaeltmccaul",400654,1013056,49210,20530,"N00026460","/m/0492cz","H4TX10093","https://mccaul.house.gov","https://mccaul.house.gov/rss.xml",TRUE,0.428,18,2022,493,11,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:tx/cd:10","2001 Rayburn House Office Building","202-225-2401","TX","10",FALSE,4810,2.23,96.02,3.77,NA,"MichaelTMcCaul",NA,NA,NA,0,0,0
"M001136","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001136.json","Lisa","McClain","1966-04-07","F","R","RepLisaMcClain",NA,456827,NA,NA,NA,NA,"/g/11j1xf64qr","H0MI10287","https://mcclain.house.gov/",NA,TRUE,NA,2,2022,493,2,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:mi/cd:10","218 Cannon House Office Building","202-225-2106","MI","10",FALSE,2610,0.41,97.33,2.47,NA,NA,NA,NA,NA,0,0,0
"M001177","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001177.json","Tom","McClintock","1956-07-10","M","R","RepMcClintock","81125319109",412295,30359,9715,20903,"N00006863","/m/01r6jp","H8CA04152","https://mcclintock.house.gov","https://mcclintock.house.gov/rss.xml",TRUE,0.708,14,2022,493,23,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:ca/cd:4","2312 Rayburn House Office Building","202-225-2511","CA","4",FALSE,604,4.67,84.95,14.84,NA,"McClintockCA04",NA,NA,NA,0,0,0
"M001143","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001143.json","Betty","McCollum","1954-07-12","F","D","BettyMcCollum04","repbettymccollum",400259,86670,3812,20122,"N00012942","/m/0249hy","H0MN04049","https://mccollum.house.gov","https://mccollum.house.gov/rss.xml",TRUE,-0.418,22,2022,493,2,1,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:mn/cd:4","2256 Rayburn House Office Building","202-225-6631","MN","4",FALSE,2704,0.41,98.57,1.23,NA,"BMcCollum04",NA,NA,NA,0,0,0
"M001200","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001200.json","A.","McEachin","1961-10-10","M","D","RepMcEachin","RepMcEachin",412728,103621,8230,21736,"N00039327","/m/0979v6","H6VA04061","https://mceachin.house.gov","https://mceachin.house.gov/rss.xml",TRUE,-0.378,6,2022,493,3,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:va/cd:4","314 Cannon House Office Building","202-225-6365","VA","4",FALSE,5104,0.61,98.77,1.02,"Donald",NA,NA,NA,NA,0,0,0
"M000312","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000312.json","Jim","McGovern","1959-11-20","M","D","RepMcGovern","RepJimMcGovern",400263,45976,552,29729,"N00000179","/m/028vn7","H4MA03022","https://mcgovern.house.gov",NA,TRUE,-0.539,26,2022,493,3,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:ma/cd:2","370 Cannon House Office Building","202-225-6101","MA","2",FALSE,2502,0.61,98.16,1.64,NA,"repjimmcgovern",NA,NA,NA,0,0,0
"M001156","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001156.json","Patrick","McHenry","1975-10-22","M","R","PatrickMcHenry","CongressmanMcHenry",400644,1007062,21031,20522,"N00026627","/m/02b4rz","H4NC10047","https://mchenry.house.gov","https://mchenry.house.gov/news/rss.aspx",TRUE,0.543,18,2022,493,25,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:nc/cd:10","2004 Rayburn House Office Building","202-225-2576","NC","10",FALSE,3710,5.07,95.03,4.75,"T.","CongressmanMcHenry",NA,NA,NA,0,0,0
"M001180","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001180.json","David","McKinley","1947-03-28","M","R","RepMcKinley","RepMcKinley",412487,9269013,117396,21188,"N00031681","/m/0crj8tf","H0WV01072","https://mckinley.house.gov",NA,TRUE,0.302,12,2022,493,2,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:wv/cd:1","2239 Rayburn House Office Building","202-225-4172","WV","1",FALSE,5401,0.41,93.81,5.98,NA,"RepDavidMcKinley",NA,NA,NA,0,0,0
"M001159","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001159.json","Cathy","McMorris Rodgers","1969-05-22","F","R","CathyMcMorris","mcmorrisrodgers",400659,1013063,3217,20535,"N00026314","/m/03dlf3","H4WA05077","https://mcmorris.house.gov",NA,TRUE,0.425,18,2022,493,11,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:wa/cd:5","1035 Longworth House Office Building","202-225-2006","WA","5",FALSE,5305,2.23,97.07,2.73,NA,"mcmorrisrodgers",NA,NA,NA,0,0,0
"M001166","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001166.json","Jerry","McNerney","1951-06-18","M","D","RepMcNerney","jerrymcnerney",412189,1021667,29474,20702,"N00026926","/m/07zk65","H4CA11081","https://mcnerney.house.gov","https://mcnerney.house.gov/rss.xml",TRUE,-0.263,16,2022,493,0,0,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:ca/cd:9","2265 Rayburn House Office Building","202-225-1947","CA","9",FALSE,609,0,99.19,0.61,NA,"RepJerryMcNerney","",NA,NA,0,0,0
"M001137","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001137.json","Gregory","Meeks","1953-09-25","M","D","RepGregoryMeeks","gregorymeeksny05",400271,53469,4360,29776,"N00001171","/m/024_3b","H8NY06048","https://meeks.house.gov","https://meeks.house.gov/rss.xml",TRUE,-0.414,26,2022,493,8,0,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:ny/cd:5","2310 Rayburn House Office Building","202-225-3461","NY","5",FALSE,3605,1.62,99.17,0.62,"W.","gwmeeks",NA,NA,NA,0,0,0
"M001186","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001186.json","Peter","Meijer","1988-01-10","M","R","RepMeijer",NA,456826,NA,NA,NA,NA,"/g/11dxq0fr9x","H0MI03308","https://meijer.house.gov/",NA,TRUE,NA,2,2022,493,1,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:mi/cd:3","1508 Longworth House Office Building","202-225-3831","MI","3",FALSE,2603,0.2,89.71,10.08,NA,NA,NA,NA,NA,0,0,0
"M001188","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001188.json","Grace","Meng","1975-10-01","F","D","RepGraceMeng","repgracemeng",412560,68411,69157,21342,"N00034547","/m/04ld76x","H2NY06116","https://meng.house.gov","https://meng.house.gov/rss.xml",TRUE,-0.376,10,2022,493,4,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:ny/cd:6","2209 Rayburn House Office Building","202-225-2601","NY","6",FALSE,3606,0.81,98.36,1.44,NA,NA,NA,NA,NA,0,0,0
"M001204","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001204.json","Daniel","Meuser","1964-02-10","M","R","RepMeuser",NA,412811,NA,102438,NA,"N00029416","/m/03wf1q3","H8PA10147","https://meuser.house.gov",NA,TRUE,NA,4,2022,493,11,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:pa/cd:9","414 Cannon House Office Building","202-225-6511","PA","9",FALSE,4209,2.23,97.91,1.88,NA,NA,NA,NA,NA,0,0,0
"M000687","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000687.json","Kweisi","Mfume","1948-10-24","M","D","RepKweisiMfume",NA,407672,NA,NA,15432,"N00001799",NA,"S6MD03185","https://mfume.house.gov/",NA,TRUE,NA,4,2022,493,8,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:md/cd:7","2263 Rayburn House Office Building","202-225-4741","MD","7",FALSE,2407,1.62,98.76,1.04,NA,NA,NA,NA,NA,0,0,0
